"NamesIdx";"Name";"County";"Phillimore";"NameCode";"GenderCode";"ChurchCode";"Xrefs"
17150;"Aelsi";"DEV";"34,49";;"M";"-";
17160;"Aelward";;;;;;"see Alward"
17200;"Aeschere <of Ipswich>";"ESS";"B3a";;"M";"-";
17250;"Aeschere <of Ipswich>";"SUF";"1,122f";;"M";"-";
17300;"Aescman";"SUF";"58,1";;"M";"-";
17350;"Aescwulf  <of Landican>";"CHS";"1,3. 8,7";;"M";"-";
17400;"Aescwulf son of Ringwulf";"GLS";"EvQ29";;"M";"-";
17500;"Aethelfled";"DOR";"37,11";;"F";"-";
17550;"Aethelgyth <of Somerby>";"LIN";"57,43";;"F";"-";
17600;"Aethelgyth";;;;;;"see also Wada son of"
17650;"Aethelhelm";"KEN";"9,11";;"M";"-";
17700;"Aethelmer";"DEV";"15,31";;"M";"-";
17750;"Aethelmer";;;;;;"see also Aelmer"
17800;"Bishop Aethelmer (of Elmham)";;;;;;"see Bishop Almer (of Elmham)"
17850;"Aethelmund";"CHS";"R1,14";;"M";"-";
17900;"Aethelred";;;;;;"see Alred"
17950;"King Aethelred";"GLS";"12,1";;"M";"-";
18000;"King Aethelred";"SHR";"4,1,12";;"M";"-";
18050;"Aethelred of Yalding";;;;;;"see Alred of Yalding"
18100;"Aethelric";"DOR";"3,15-16. 30,1";;"M";"-";
18150;"Aethelric";"LIN";"12,69";;"M";"-";
18200;"Aethelric";"SOM";"47,20";;"M";"-";
18250;"Aethelric";"SUF";"6,112. 67,10";;"M";"-";
18300;"Aethelric";"WOR";"26,3";;"M";"-";
18350;"Aethelric brother of Bishop Brictheah";"HEF";"1,45";;"M";"-";
18400;"Aethelric brother of Bishop Brictheah";"WOR";"E5";;"M";"-";
18450;"Bishop Athelric (of Selsey)";;;;;;"see Bishop Alric (of Selsey)"
18500;"Aethelrun";;;;;;"see Aelrun"
18550;"Aethelsi";"SUF";"1,19";;"M";"-";
18650;"Aethelstan";"LIN";"30,33;(37)";;"M";"-";
18800;"Aethelstan";"SUF";"1,19;55. 4,1;18. 16,7";;"M";"-";
18860;"Aethelstan";;;;;;"see also Estan"
18950;"Bishop Aethelstan (of Hereford)";;;;;;"see Estan"
19000;"Aethelstan of Weston Colville";"CAM";"AppxD";;"M";"-";
19050;"Aethelstan son of Godram";"LIN";"T5. CK66";;"M";"-";
19060;"Aethelstan (son of Godram)";"LIN";"26,45. 12,20;76. 57,10(-11);13-14;19;22;27-28;30(-31);36-37;44;48(-49);50(-53);54-(57)";;"M";"-";
19100;"Aethelward";"DOR";"36,2. 55,14";;"M";"-";
19150;"Aethelward";"KEN";"{2,16 note}";;"M";"-";
19250;"Aethelward";"WOR";"8,10a-10b";;"M";"-";
19260;"Aethelward";;;;;;"see also Alward"
19300;"Aethelward the reeve";;;;;;"see Alward of Felbrigg"
19350;"Aethelwin";"SUF";"8,65";;"M";"-";
19400;"Aethelwold";"DEV";"{16,174 note}";;"M";"-";
19450;"Aethelwold";"KEN";"M17";;"M";"-";
19500;"Aethelwold";"NTT";"9,41(-42)";;"M";"-";
19550;"Aethelwold";"SOM";"21,49;83";;"M";"-";
19600;"Aethelwold";"SUF";"6,123";;"M";"-";
19650;"Aethelwold";"SUR";"5,28";;"M";"-";
19700;"Aethelwold of Eltham";"KEN";"D25";;"M";"-";
19710;"Aethelwold (of Eltham)";"KEN";"5,30";;"M";"-";
19751;"Aethelwold of Stevington";;;;;;"see Alwold of Stevington"
19790;"Aethelwold (the chamberlain)";"BDF";"40,3";;"M";"-";
19800;"Aethelwold the chamberlain";"KEN";"5,66";;"M";"-";
19850;"Aethelwold {the chamberlain}";"KEN";"5,99-100;134";;"M";"-";
19900;"Aethelwold (the chamberlain)";"KEN";"{2,16}. 5,67;84-85;167;198";;"M";"-";
19950;"Aethelwold the priest";"SUF";"3,31";;"M";"d";
19960;"Aethelwold";;;;;;"see also Alwold; Adelulf"
20000;"Agenet";"SUF";"14,13";;"M";"-";
20050;"Agenwulf";"WIL";"19,4";;"M";"-";
20100;"Agenwulf's father";"WIL";"19,4";;"M";"-";
20500;"Agemund";;;;;;"see also Godric son of"
20550;"another Aghmund";"HAM";"69,23";;"M";"-";
20600;"Aghmund brother of Sigketill";;;;;;"see Aghmund son of Walraven"
20610;"Aghmund <of Eckington>";"SUS";"9,41;55;76. 10,89";;"M";"-";
20620;"Aghmund <of Norton>";"NTH";"19,1. 55,5";;"M";"-";
20630;"Aghmund <of Wellow>";"HAM";"3,9. 23,10. 45,2. 69,22;26;37. NF9,9;28";;"M";"-";
20640;"Aghmund <of Wellow>";"WIL";"37,11";;"M";"-";
20650;"Aghmund (son of Walraven)";"LIN";"C3. 3,33(-34). (22,15). 28,3;(10);11;(14)-17;(18);25(-28);29(-31);32;36;42(-43). 33,1. 67,26. 68,47. CS3. CW3;13";;"M";"-";
20660;"Aghmund (son of Walraven)";"NTT";"6,12";;"M";"-";
20670;"Aghmund (son of Walraven)";"YKS";"10W8(-9)";;"M";"-";
20690;"Aghmund father of Godric";;;;;;"see Aghmund son of Walraven"
20750;"Aghmund the priest";;;;;"d";"see Aghmund son of Walraven"
20800;"Agneli";"NFK";"1,128";;"M";"-";
20850;"Agnes";"ESS";"47,2";;"F";"-";
20900;"Agnes daughter of Alfred of Marlborough";"HEF";"19,10";;"F";"-";
20950;"(Agnes) daughter of Alfred of Marlborough";"HEF";"19,6";;"F";"-";
21000;"Ailbern <of Wratting>";"SUF";"16,18. 25,68;85";;"M";"-";
21050;"Aildag";"NFK";"61,2";;"M";"-";
21100;"Ailhille";"SOM";"21,60";"L";"F";"-";
21150;"Alnuar";"SUF";"25,89";"L";"M";"-";
21200;"Ainolf";;;"L";;;"see Einulf"
21250;"Airard";"DOR";"49,7";"L";"M";"-";
21300;"Aisil";"SHR";"4,12,1. 4,27,30";;"M";"-";
21350;"Aistan";"SUF";"16,26. 74,13";"L";"M";"-";
21400;"Aitard <of Halton>";"CHS";"9,17";;"M";"-";
21450;"Aitard of Vaux";"NFK";"1,120-121";;"M";"-";
21500;"Aitard (of Vaux)";"NFK";"1,106;111;122. 9,26(-28);94;140;160;165(-166);198. 66,80";;"M";"-";
21550;"Aitard (of Vaux)";"SUF";"7,4";;"M";"-";
21600;"Aitard the priest";"NTT";"B13";;"M";"d";
21650;"Aiulf";;;;;;"see also Edmund son of"
21660;"Aiulf (father of Edmund)";"WIL";"67,59";;"M";"-";
21700;"Aiulf <of Exford>";"SOM";"21,58";;"M";"-";
21750;"Aiulf <of Tremail>";"CON";"1,18. 4,14. 5,7,12";;"M";"-";
21800;"Aiulf <of Tremail>";"DEV";"17,18. 35,7. 39,8";;"M";"-";
21850;"Aiulf <of Wolverton>";"WOR";"1,2. 2,4. 8,24";;"M";"-";
21950;"Aiulf the chamberlain";"BRK";"57";;"M";"-";
22050;"Aiulf (the chamberlain)";"DEV";"41";;"M";"-";
22100;"Aiulf the chamberlain";"DOR";"49";;"M";"-";
22150;"Aiulf (the chamberlain)";"DOR";"{1,8;15 note}. 12,16. 19,11. 56,40";;"M";"-";
22200;"Aiulf the chamberlain";"HAM";"S3";;"M";"-";
22250;"Aiulf the chamberlain";"WIL";"55";;"M";"-";
22300;"Aiulf (the chamberlain)";"WIL";"24,39";;"M";"-";
22350;"Aiulf the chamberlain";;;;;;"see also Humphrey brother of"
22400;"Akeli";"CAM";"{37,1}";"L";"M";"-";
22700;"Aki";"STS";"1,35. 11,8. EW2";;"M";"-";
22750;"Aki";"WAR";"12,9";;"M";"-";
22760;"Aki";"WOR";"26,6";;"M";"-";
22770;"Aki, a royal Guard";;;;;;"see  Eskil (of Ware)"
22800;"Aki son of Siward";"LIN";"T5";;"M";"-";
22820;"Aki (son of Siward)";"LIN";"38,1(-2);13. CS34";;"M";"-";
22855;"Aki (the Dane)";"BRK";"44,4. 62,1";;"M";"-";
22860;"Aki {the Dane}";"CAM";"17,5";;"M";"-";
22870;"Aki (the Dane)";"CAM";"17,4;6";;"M";"-";
22880;"Aki (the Dane)";"ESS";"24,45. 53,1";;"M";"-";
22890;"Aki (the Dane)";"HRT";"B10. 20,13. 22,1. 37,22";;"M";"-";
22900;"Aki (the Dane)";"MDX";"17,1";;"M";"-";
22930;"Aki (the Dane)";"NTH";"33,1. 55,4";;"M";"-";
22950;"Aki (the Dane)";"SUF";"6,57;85. 66,1-4;13-(15);16";;"M";"-";
23000;"Aki (the Dane)";"WIL";"24,21. 60,1. 66,7";;"M";"-";
23250;"Aki son of Siward";;;;;;"see also Wiglac son of Siward"
23450;"Akile Suffering";"SUF";"7,37";;"M";"-";
23500;"Alan";"SUF";"37,5";;"M";"-";
23600;"Count Alan (of Brittany)";"CAM";"14. B1-2;12. 29,10. 35,1. ESf. AppxF";;"M";"-";
23650;"Count Alan (of Brittany)";"DBY";"7,13";;"M";"-";
23700;"Count Alan (of Brittany)";"DOR";"25";;"M";"-";
23750;"Count Alan (of Brittany)";"ESS";"21. 1,13";;"M";"-";
23800;"Count Alan (of Brittany)";"HAM";"18";;"M";"-";
23850;"Count Alan (of Brittany)";"HRT";"16. B2. 37,19";;"M";"-";
23900;"Count Alan (of Brittany)";"LIN";"12. 1,33. 67,18. CS4;18. CN7;18;21-22;25-26. CK38;65-69;71";;"M";"-";
23950;"Count Alan (of Brittany)";"NFK";"4. 1,11;57;197;215. 9;49. 10,19. 12,35. 32,1. 66,63";;"M";"-";
24000;"Count A(lan of Brittany)";"NFK";"10,59";;"M";"-";
24050;"Count Alan (of Brittany)";"NTH";"20";;"M";"-";
24100;"Count Alan (of Brittany)";"NTT";"2";;"M";"-";
24150;"Count Alan (of Brittany)";"SUF";"3. 1,122f. 4,13. 13,3. 26,12a;12d;15. {46,10}. 76,17. EC2. ENf2;4";;"M";"-";
24200;"Count Alan (of Brittany)";"YKS";"6. SN,CtAF. SN,CtA1-45. C24;28;30;32-33. CW42. SN,Y4-7. SW,An3;18. SN,B6;10;16-18;27. SE,Wa7-8. SE,P4-6";;"M";"-";
24250;"Alan (of Burwell)";"CAM";"14,69";;"M";"-";
24260;"Alan {of Burwell}";"CAM";"AppxA";;"M";"-";
24300;"Alan <of Whilton>";"BUK";"12,9;12";;"M";"-";
24350;"Alan <of Whilton>";"NTH";"18,26(-30)";;"M";"-";
24400;"Alan <of Whilton>";"SUS";"10,1;49;79;116";;"M";"-";
24450;"Alan the cleric";"KEN";"M13";;"M";"d";
24500;"Alan the steward";"HUN";"20,6";;"M";"-";
24550;"Alan (the steward)";"HUN";"20,9";;"M";"-";
24600;"Alan (the steward)";"NTH";"56,47(-48)";;"M";"-";
24610;"Alan";;;;;;"see also Richard son of"
24650;"Albert";"BUK";"35,1";;"M";"-";
24700;"Albert";"ESS";"11,7";;"M";"-";
24750;"Albert";"SUF";"14,11";;"M";"-";
24800;"Albert";"SUS";"12,25";;"M";"-";
24850;"Albert";"WIL";"27,11";;"M";"-";
24900;"Albert";"WOR";"8,14";;"M";"-";
24950;"Albert";"YKS";"14E45";;"M";"-";
24990;"Albert, a man of the abbot of Ramsey";"CAM";"Appx M";;"M";"-";
25000;"Albert Grelley";"CHS";"R4,(1-)2";;"M";"-";
25050;"Albert (Grelley)";"LIN";"16,14(-17)";;"M";"-";
25100;"Albert (Grelley)";"NFK";"26,2-3;(4-5)";;"M";"-";
25150;"Albert (Grelley)";"SHR";"4,3,5;54-56;65. 4,26,2";;"M";"-";
25190;"Albert Grelley";"SUF";"8,(14-)15";;"M";"-";
25200;"Albert (Grelley)";"SUF";"8,13;56-58";;"M";"-";
25300;"Albert of Lorraine";"BDF";"49";;"M";"d";
25350;"Albert of Lorraine";"BRK";"1,1";;"M";"d";
25400;"Albert (of Lorraine)";"BRK";"56";;"M";"-";
25450;"Albert of Lorraine";"HEF";"18";;"M";"d";
25500;"Albert of Lorraine";"KEN";"13";;"M";"d";
25550;"Albert of Lorraine";"LIN";"S13";;"M";"d";
25600;"Albert of Lorraine";"MDX";"7,1";;"M";"d";
25650;"Albert of Lorraine";"RUT";"7F. 7,21. ELc3";;"M";"d";
25750;"Albert of Lorraine";"SUR";"34";;"M";"d";
25800;"Albert of Lorraine";"WAR";"1,8";;"M";"d";
25850;"Albert (of Lorraine)";"WIL";"26,9";;"M";"-";
25900;"Albert of Sandon";"HRT";"Appx";;"M";"-";
25950;"Albert the burnt";;;;;;"see Albert Grelley"
26000;"Albert the chaplain";;;;;;"see Albert of Lorraine"
26050;"Albert the cleric";;;;;;"see Albert of Lorraine"
26100;"Albold";"KEN";"{2,16 note}";;"M";"-";
26150;"Albold";"MDX";"10,2";;"M";"-";
26250;"Albold the cook";"HAM";"1,8";;"M";"-";
26260;"Albold the priest";"SUF";"14,13;39";;"M";"d";
26300;"Alchen";"SHR";"4,21,10";"L";"M";"-";
26450;"Alchere <of Aston>";"DBY";"6,28;30;32;50";;"M";"-";
26460;"Alchere <of Aston>";"ESS";"27,11";;"M";"-";
26500;"Alchere <of Aston>";"STS";"10,8";;"M";"-";
26510;"Alchere <of Brimblecombe>";"DEV";"40,3";;"M";"-";
26550;"Alchere <of Le Pin>";"SHR";"4,3,4;60;65;71. 4,27,35";;"M";"-";
26600;"Alchere <of Le Pin>";"SUS";"11,41;50";;"M";"-";
26610;"Alchere <of Mullacott>";"DEV";"47,7";;"M";"-";
26630;"Alchere <of Sprytown>";"DEV";"39,2";;"M";"-";
26650;"Alcolm";"YKS";"30W19-21";"L";"M";"-";
26700;"Alcude";"LIN";"22,3(-4)";;"M";"-";
26750;"Aldbert";"DOR";"26,64";;"M";"-";
26800;"Aldbourne, church of";"WIL";"1,10";;"-";"h";
26850;"Aldchurl";"DEV";"3,42;63. 15,59;71. 16,72. 20,2";;"M";"-";
26900;"Aldelin";"LIN";"15,1(-2)";;"M";"-";
26950;"Alderbury, church of";"WIL";"19,2-3";;"-";"h";
27000;"Aldeva";"BRK";"65,13";;"F";"-";
27050;"Aldeva";"BUK";"12,4";;"F";"-";
27100;"Aldeva";"SOM";"28,1";;"F";"-";
27150;"Aldeva";;;;;;"see Edeva"
27190;"Aldgyth <of Creeting>";"SUF";"74,6";;"F";"-";
27210;"Aldgyth <of Elmbridge>";"SUR";"1,16";;"F";"-";
27220;"Aldgyth <of Foxcote>";"SOM";"5,42";;"F";"-";
27230;"Aldgyth <of Gainfield>";"BRK";"65,21";;"F";"-";
27300;"Aldgyth <of Marston>";"DBY";"6,51";;"F";"-";
27540;"Aldgyth <of Middleton>";"YKS";"5E27 and note. CE6";;"F";"-";
27550;"Aldgyth <of Newton>";"WAR";"17,42";;"F";"-";
27560;"Aldgyth <of Tuddenham>";"SUF";"67,15";;"F";"-";
27580;"Aldgyth <of Wells>";"NFK";"60";;"F";"-";
27650;"Aldgyth <of Welshampton>";"SHR";"4,3,49;54. 4,10,4. 4,25,3. (4,26,2)";;"F";"-";
27660;"Aldgyth <of Winterbourne>";"SUS";"12,19";;"F";"-";
27700;"Aldgyth wife of Gruffydd";"WAR";"6,5";;"F";"-";
27750;"Aldgyth (wife of Gruffydd)";"WOR";"19,13 and note";;"F";"-";
27800;"Aldgyth wife of Oswald";"HAM";"2,4";;"F";"-";
27850;"Aldhild";"DEV";"19,44";;"F";"-";
27900;"Aldhild";"WIL";"67,90";;"F";"-";
27950;"Aldhild's husband";"WIL";"67,90";;"M";"-";
28000;"Aldred";"CAM";"14,36";;"M";"-";
28050;"Aldred";"DEV";"16,151. 17,10;17. 47,12. 51,11";;"M";"-";
28100;"Aldred";"DOR";"41,3";;"M";"-";
28150;"Aldred";"ESS";"25,23";;"M";"-";
28250;"Aldred";"HAM";"18,2. 23,9";;"M";"-";
28300;"Aldred";"HRT";"37,12";;"M";"-";
28350;"Aldred";"SHR";"4,6,2";;"M";"-";
28400;"Aldred";"SOM";"5,63. 19,40. 21,70";;"M";"-";
28450;"Aldred";"SUF";"5,2";;"M";"-";
28500;"Aldred";"SUS";"9,124";;"M";"-";
28550;"Aldred";"WIL";"30,5. 45,1";;"M";"-";
28600;"Aldred";"YKS";"1N16. 6N55;95;116. 11E2. 11N4;13. 13W30-31. 25W15;17";;"M";"-";
28650;"Aldred, a royal thane";"HRT";"4,3-5. 31,(4);5-7";;"M";"-";
28700;"Aldred, Archbishop Stigand's man";"BUK";"29,1";;"M";"-";
28750;"Aldred Bot";"KEN";"9,17;49";;"M";"-";
28800;"Aldred, Earl Morcar's man";"BUK";"23,2";;"M";"-";
28850;"Aldred (brother of Odo)";"DEV";"52,26-28";;"M";"-";
28870;"Aldred (brother of Odo)";"GLS";"6,4;6. E15";;"M";"-";
28900;"Aldred brother of Odo";"HAM";"6,16. 53,2. 69,45";;"M";"-";
28950;"Aldred (brother of Odo)";"HAM";"2,7";;"M";"-";
29000;"Aldred (brother of Odo)";"SOM";"21,39. 45,16-17";;"M";"-";
29050;"Aldred (brother of Odo)";"SUS";"14F. 14,2";;"M";"-";
29100;"Aldred (brother of Odo)";"WIL";"67,34-38";;"M";"-";
29150;"Aldred (brother of Siward)";"SHR";"4,3,15. 4,27,15;33. 6,17. 7,5-6";;"M";"-";
29200;"Archbishop Aldred (of York)";"DEV";"5,12-13";;"M";"b";
29250;"Archbishop Aldred (of York)";"GLS";"1,2. 2,4;8;10. 32,6. 41,1. E20. EvM6;99. WoB5";;"M";"b";
29300;"Archbishop Aldred (of York)";"LIN";"CK10";;"M";"b";
29350;"Archbishop Aldred (of York)";"RUT";"ELc19";;"M";"b";
29400;"Archbishop Aldred (of York)";"WAR";"3,4";;"M";"b";
29450;"Archbishop Aldred (of York)";"WOR";"2,20;24;32;63";;"M";"b";
29500;"Archbishop Aldred (of York)";"YKS";"2B3-7;9-11;13;18. 2W4;6-7. 2E2;12. CE33. CW22;39";;"M";"b";
29550;"Aldred the priest";"SUS";"3,5";;"M";"d";
29600;"Aldred's wife";"HAM";"2,7. 6,16";;"F";"-";
29650;"Aldstan";"NFK";"4,3";;"M";"-";
29700;"Aldthryth";;;;;;"see Aldreda"
29750;"Aldwif";"YKS";"5E30. CE35;40";;"F";"-";
29800;"Aldwin";"DOR";"55,13. 56,64";;"M";"-";
29850;"Aldwin";"GLS";"39,13";;"M";"-";
29900;"Aldwin";"HAM";"23,50";;"M";"-";
29950;"Aldwin";"LIN";"64,17";;"M";"-";
30000;"Aldwin";"NFK";"35,13";;"M";"-";
30050;"Aldwin";"OXF";"45,(1-)3";;"M";"-";
30100;"Aldwin";"SHR";"4,27,28";;"M";"-";
30150;"Aldwin";"SOM";"19,37. 21,79. 46,25";;"M";"-";
30200;"Aldwin";"SUF";"7,60";;"M";"-";
30250;"Aldwulf";"DEV";"17,13";;"M";"-";
30300;"Aldwulf";"NFK";"20,26";;"M";"-";
30350;"Aldwulf";"SUF";"7,80;82;107-109";;"M";"-";
30400;"Aldwulf";"YKS";"C11. 25W19";;"M";"-";
30450;"Aldwy";"SOM";"47,16";;"M";"-";
30500;"Aldwy the priest";"NFK";"9,82";;"M";"d";
30550;"Aleifr";"LIN";"13,33";;"F";"-";
30600;"Alelm";;;"L";;;"see Adelelm of Hoby"
30650;"Aleran the Frenchman";"CAM";"AppxC";;"M";"-";
30700;"Aleva";"WOR";"23,5";;"F";"-";
30750;"Alfgar";"ESS";"B3a";;"M";"-";
30800;"Alfgar";"SUF";"1,111";;"M";"-";
30850;"Alfgar the priest";"ESS";"B3a";;"M";"d";
30900;"Alfgeat";"BRK";"1,40";;"M";"-";
30950;"Alfgeat";"CON";"5,8,2";;"M";"-";
31000;"Alfgeat";"DEV";"{42,7 note}";;"M";"-";
31050;"Alfgeat";"HAM";"23,58";;"M";"-";
31150;"Alfgeat";"KEN";"{5,38 note}";;"M";"-";
31200;"Alfgeat";"SHR";"4,26,1";;"M";"-";
31250;"Alfgeat";"SOM";"5,47;53. {19,14 note}. 25,31";;"M";"-";
31300;"Alfgeat";"STS";"1,38-39. 8,7";;"M";"-";
31350;"Alfgeat";"SUF";"1,102. 6,216. 16,35. 25,73. 29,6. 54,3";;"M";"-";
31400;"Alfgeat";"SUS";"9,131. 13,52";;"M";"-";
31450;"Alfgeat";"WIL";"5,2. 67,32";;"M";"-";
31500;"another Alfgeat";"BRK";"1,40";;"M";"-";
31550;"Alfgeat, Alstan of Boscombe's man";"HRT";"28,3";;"M";"-";
31600;"Alfgeat {Ghost}";"CAM";"14,47";;"M";"-";
31650;"Alfgeat of Aylesbury";"BUK";"12,16";;"M";"-";
31700;"Alfgeat {Puttock}";"SOM";"5,4";;"M";"-";
31750;"Alfgeat, Queen Edith's man";"BUK";"14,40";;"M";"-";
31800;"Alfgeat son of Wulfgeat, a monk";"WOR";"26,16";;"M";"d";
31850;"Alfgeat the priest";"CAM";"5,40";;"M";"d";
31900;"Alfgeat the priest";"SOM";"16,5";;"M";"d";
31910;"Alfgeat";;;;;;"see Aelgeat of Osmaston"
31950;"Alfgrim";"YKS";"C10";;"M";"-";
32000;"Alfheah";"CON";"5,7,2. 5,24,16";;"M";"-";
32100;"Alfheah";"ESS";"37,17";;"M";"-";
32150;"Alfheah";"HAM";"2,5. 3,1";;"M";"-";
32200;"Alfheah";"NFK";"4,2;17;29. 9,233";;"M";"-";
32300;"Alfheah";"SHR";"4,25,2";;"M";"-";
32350;"Alfheah";"SUF";"14,43";;"M";"-";
32400;"Alfheah";"SUR";"19,2";;"M";"-";
32450;"Alfheah";"SUS";"10,80. 12,34";;"M";"-";
32500;"Alfheah, half man of Manulf";"SUF";"4,15";;"M";"-";
32510;"Alfheah <of Barton>";"DBY";"6,34;42";;"M";"-";
32520;"Alfheah <of Normanton>";"DBY";"7,4";;"M";"-";
32530;"Alfheah <of Normanton>";"NTT";"10,34;51. 30,29";;"M";"-";
32540;"Alfheah <of Stanford>";"NTT";"28,1(-2)";;"M";"-";
32550;"Alfheah the priest";"ESS";"B3a";;"M";"d";
32600;"Alfhelm";"ESS";"39,9";;"M";"-";
32650;"Alfhelm";"HAM";"69,48";;"M";"-";
32700;"Alfhelm";"OXF";"12,1";;"M";"-";
32750;"Alfhelm";"STS";"2,8";;"M";"-";
32800;"Alfhelm";"SUS";"9,2";;"M";"-";
32850;"Alfhelm";"WOR";"23,6";;"M";"-";
32900;"Alfhere";"DEV";"35,15";;"M";"-";
32950;"Alfhere";"GLS";"32,11. 52,7";;"M";"-";
32960;"Alfhere";"HAM";"3,1";;"M";"-";
33000;"Alfhere";"KEN";"2,{25 note};32";;"M";"-";
33050;"Alfhere";"NFK";"1,77;135. 27,1. 49,3(-4). 54,1";;"M";"-";
33100;"Alfhere";"SUR";"21,5";;"M";"-";
33150;"Alfhere";"SUS";"9,92;120. 10,17;53;99";;"M";"-";
33200;"Alfhere";;;;;;"see also Godwin son of"
33250;"Alfhere, (Earl) Harold's thane";"NFK";"26,5";;"M";"-";
33300;"Alfhild";"DEV";"52,51";;"F";"-";
33350;"Alfhild";"GLS";"74,1";;"F";"-";
33400;"Alfhild";"HEF";"23,3";;"F";"-";
33450;"Alfhild";"SOM";"{37,8 note}";;"F";"-";
33500;"Alfhild Dese";"BRK";"31,3";;"M";"-";
33550;"Alfhild the widow";"WIL";"67,87";;"F";"-";
33600;"Alfhild {the abbot's mother}";"SOM";"8,24";;"F";"-";
33650;"Alfhild's husband";"WIL";"67,87";;"M";"-";
33700;"Alfkil";"WOR";"26,7";;"M";"-";
33750;"Alfkil";"YKS";"6N26. 9W25. 14E26";;"M";"-";
33800;"Alfled";"BDF";"10,1";;"F";"-";
33850;"Alfled";"DEV";"35,25";;"F";"-";
33900;"Alfled";"ESS";"B3a;3f";;"F";"-";
33950;"Alfled";"HEF";"10,42;56";;"F";"-";
34000;"Alfled";"HRT";"5,6. 20,6";;"F";"-";
34050;"Alfled";"NFK";"1,150. 8,29";;"F";"-";
34100;"Alfled";"SUF";"6,38;57;211. 8,31;53;55-56. 33,12. 52,1";;"F";"-";
34150;"Alfled";"SUR";"5,13";;"F";"-";
34200;"Alfled";"WAR";"16,14";;"F";"-";
34250;"Alfled";"YKS";"1W53";;"F";"-";
34300;"(another) Alfled";"ESS";"B3a";;"F";"-";
34350;"Alfled, {Archbishop Stigand's man}";"CAM";"26,21";;"F";"-";
34400;"Alfnoth";"SUF";"49,1";;"M";"-";
34450;"Alfred";"BRK";"7,43. 22,3. 65,18";;"M";"-";
34500;"Alfred";"CAM";"26,20;22. {31,2 note}. 32,12";;"M";"-";
34550;"Alfred";"DEV";"{1,25 note}. 3,19. 16,141. 17,15-16";;"M";"-";
34600;"Alfred";"DOR";"26,13;18;48. 28,1. 40,4";;"M";"-";
34650;"Alfred";"ESS";"24,26;54. 37,5. 90,35";;"M";"-";
34700;"Alfred";"GLS";"EvO9";;"M";"-";
34750;"Alfred";"HAM";"23,7. NF3,2";;"M";"-";
34800;"Alfred";"KEN";"5,11;128;174;208";;"M";"-";
34850;"Alfred";"NFK";"59. 1,111;120-121. 2,8. 9,29. 66,82";;"M";"-";
34900;"Alfred";"NTT";"14,(1-)3;(4)";;"M";"-";
34950;"Alfred";"SOM";"3,1 and {note}. {19,14 note}";;"M";"-";
35000;"Alfred";"STS";"12,28";;"M";"-";
35050;"Alfred";"SUF";"32,4. 36,8";;"M";"-";
35100;"Alfred";"SUR";"8,10. 31,1";;"M";"-";
35150;"Alfred";"SUS";"8,1. 12,55";;"M";"-";
35200;"Alfred";"WAR";"39,2-3";;"M";"-";
35250;"Alfred";"YKS";"1N19. 1W30. 9W40. 29W21";;"M";"-";
35300;"Alfred";;;;;;"see also Robert son of"
35400;"Alfred, a man-at-arms";"SUS";"9,1";;"M";"-";
35450;"Alfred, Esger the constable's man";"HRT";"4,13. 20,10";;"M";"-";
35500;"Alfred, Esger (the constable)'s man";"HRT";"33,10";;"M";"-";
35550;"Alfred Bicga";"KEN";"{2,16 note}. 5,124";;"M";"-";
35600;"Alfred, Hardwin of Scales' man";"CAM";"{13,2 note}";;"M";"-";
35650;"Alfred nephew of Turold";"LIN";"C23";;"M";"-";
35700;"Alfred (nephew of Wigot)";"BRK";"33,8";;"M";"-";
35750;"Alfred (nephew of Wigot)";"MDX";"7,4";;"M";"-";
35800;"Alfred nephew of Wigot";"OXF";"43";;"M";"-";
35850;"Alfred (nephew of Wigot)";"OXF";"7,13. 35,26;31";;"M";"-";
36000;"Alfred (of Chancé)";"LIN";"26,17(-19). 41,1(-2). 44,2(-3). 48,2(-3). 57,1(-4);5-7;(8-9). EN2";;"M";"-";
36050;"Alfred (of Chancé)";"NTT";"1,66";;"M";"-";
36100;"Alfred (of Grandcourt)";"HUN";"19,18";;"M";"-";
36150;"Alfred (of Grandcourt)";"NTH";"55,3;6. EH6";;"M";"-";
36200;"Alfred of Lincoln";"BDF";"31. 32,7";;"M";"-";
36250;"Alfred of Lincoln";"LIN";"27. CS8;25. CK2;68";;"M";"-";
36300;"Alfred (of Lincoln)";"LIN";"S11. CS9-10;16-17. CN4-5;12";;"M";"-";
36350;"Alfred of Lincoln";"NTH";"ELc3";;"M";"-";
36400;"Alfred of Lincoln";"RUT";"2aF. 2,7. 2a,9. ELc6-7;18";;"M";"-";
36450;"Alfred of Marlborough";"HAM";"36";;"M";"-";
36500;"Alfred of Marlborough";"HEF";"19. 1,8;56(-57)";;"M";"-";
36550;"Alfred (of Marlborough)";"HEF";"2,2";;"M";"-";
36600;"Alfred of Marlborough";"SOM";"34. 17,1-2";;"M";"-";
36650;"Alfred (of Marlborough)";"SOM";"1,28. 17,5-6";;"M";"-";
36700;"Alfred of Marlborough";"SUR";"33";;"M";"-";
36750;"Alfred of Marlborough";"WIL";"26. M11";;"M";"-";
36800;"Alfred of Marlborough";"WOR";"8,26a";;"M";"-";
36850;"Alfred (of Marlborough)";"WOR";"1,1c. 2,18";;"M";"-";
36900;"Alfred of Marlborough";;;;;;"see also Agnes daughter of; Osbern uncle of"
